Value,Count,WFE_500m
449,2515.000000000000000,0.005633626097867
450,23025.000000000000000,0.005646173149310
451,2578.000000000000000,0.005658720200753
452,10244.000000000000000,0.005671267252196
453,4076.000000000000000,0.005683814303639
454,9354.000000000000000,0.005696361355082
455,2744.000000000000000,0.005708908406524
456,14425.000000000000000,0.005721455457967
457,2503.000000000000000,0.005734002509410
458,10598.000000000000000,0.005746549560853
459,3785.000000000000000,0.005759096612296
460,11277.000000000000000,0.005771643663739
461,2694.000000000000000,0.005784190715182
462,13524.000000000000000,0.005796737766625
463,2536.000000000000000,0.005809284818068
464,10182.000000000000000,0.005821831869511
465,3691.000000000000000,0.005834378920954
466,10302.000000000000000,0.005846925972396
467,2720.000000000000000,0.005859473023839
468,12802.000000000000000,0.005872020075282
469,2445.000000000000000,0.005884567126725
470,10981.000000000000000,0.005897114178168
471,3509.000000000000000,0.005909661229611
472,10057.000000000000000,0.005922208281054
473,2742.000000000000000,0.005934755332497
474,12580.000000000000000,0.005947302383940
475,5695.000000000000000,0.005959849435383
476,10590.000000000000000,0.005972396486826
477,3611.000000000000000,0.005984943538269
478,9980.000000000000000,0.005997490589711
479,2609.000000000000000,0.006010037641154
480,13814.000000000000000,0.006022584692597
481,3587.000000000000000,0.006035131744040
482,10285.000000000000000,0.006047678795483
483,3347.000000000000000,0.006060225846926
484,10109.000000000000000,0.006072772898369
485,2599.000000000000000,0.006085319949812
486,12274.000000000000000,0.006097867001255
487,3274.000000000000000,0.006110414052698
488,9779.000000000000000,0.006122961104141
489,3648.000000000000000,0.006135508155583
490,10336.000000000000000,0.006148055207026
491,2583.000000000000000,0.006160602258469
492,12002.000000000000000,0.006173149309912
493,3003.000000000000000,0.006185696361355
494,9981.000000000000000,0.006198243412798
495,4043.000000000000000,0.006210790464241
496,10002.000000000000000,0.006223337515684
497,2571.000000000000000,0.006235884567127
498,11962.000000000000000,0.006248431618570
499,3024.000000000000000,0.006260978670013
500,17049.000000000000000,0.006273525721455
501,3722.000000000000000,0.006286072772898
502,9831.000000000000000,0.006298619824341
503,2589.000000000000000,0.006311166875784
504,11986.000000000000000,0.006323713927227
505,3032.000000000000000,0.006336260978670
506,11507.000000000000000,0.006348808030113
507,3636.000000000000000,0.006361355081556
508,9621.000000000000000,0.006373902132999
509,2521.000000000000000,0.006386449184442
510,12417.000000000000000,0.006398996235885
511,2820.000000000000000,0.006411543287327
512,11146.000000000000000,0.006424090338770
513,3482.000000000000000,0.006436637390213
514,9790.000000000000000,0.006449184441656
515,3546.000000000000000,0.006461731493099
516,12076.000000000000000,0.006474278544542
517,2878.000000000000000,0.006486825595985
518,10355.000000000000000,0.006499372647428
519,3619.000000000000000,0.006511919698871
520,11800.000000000000000,0.006524466750314
521,2995.000000000000000,0.006537013801757
522,12087.000000000000000,0.006549560853199
523,2724.000000000000000,0.006562107904642
524,10729.000000000000000,0.006574654956085
525,12208.000000000000000,0.006587202007528
526,10579.000000000000000,0.006599749058971
527,3033.000000000000000,0.006612296110414
528,11572.000000000000000,0.006624843161857
529,2754.000000000000000,0.006637390213300
530,10201.000000000000000,0.006649937264743
531,5624.000000000000000,0.006662484316186
532,9985.000000000000000,0.006675031367629
533,2772.000000000000000,0.006687578419072
534,11319.000000000000000,0.006700125470514
535,3318.000000000000000,0.006712672521957
536,10601.000000000000000,0.006725219573400
537,5172.000000000000000,0.006737766624843
538,10013.000000000000000,0.006750313676286
539,2798.000000000000000,0.006762860727729
540,13133.000000000000000,0.006775407779172
541,3285.000000000000000,0.006787954830615
542,10169.000000000000000,0.006800501882058
543,4947.000000000000000,0.006813048933501
544,10093.000000000000000,0.006825595984944
545,3345.000000000000000,0.006838143036386
546,11905.000000000000000,0.006850690087829
547,3093.000000000000000,0.006863237139272
548,10011.000000000000000,0.006875784190715
549,4549.000000000000000,0.006888331242158
550,11937.000000000000000,0.006900878293601
551,3060.000000000000000,0.006913425345044
552,11721.000000000000000,0.006925972396487
553,3064.000000000000000,0.006938519447930
554,9883.000000000000000,0.006951066499373
555,4775.000000000000000,0.006963613550816
556,10644.000000000000000,0.006976160602258
557,3046.000000000000000,0.006988707653701
558,11569.000000000000000,0.007001254705144
559,3065.000000000000000,0.007013801756587
560,10986.000000000000000,0.007026348808030
561,4488.000000000000000,0.007038895859473
562,10314.000000000000000,0.007051442910916
563,2931.000000000000000,0.007063989962359
564,11414.000000000000000,0.007076537013802
565,3074.000000000000000,0.007089084065245
566,10326.000000000000000,0.007101631116688
567,4389.000000000000000,0.007114178168130
568,10233.000000000000000,0.007126725219573
569,2917.000000000000000,0.007139272271016
570,11902.000000000000000,0.007151819322459
571,3186.000000000000000,0.007164366373902
572,10035.000000000000000,0.007176913425345
573,4354.000000000000000,0.007189460476788
574,10214.000000000000000,0.007202007528231
575,5705.000000000000000,0.007214554579674
576,11586.000000000000000,0.007227101631117
577,3171.000000000000000,0.007239648682560
578,10204.000000000000000,0.007252195734003
579,4417.000000000000000,0.007264742785445
580,10985.000000000000000,0.007277289836888
581,3679.000000000000000,0.007289836888331
582,11402.000000000000000,0.007302383939774
583,2995.000000000000000,0.007314930991217
584,10046.000000000000000,0.007327478042660
585,4314.000000000000000,0.007340025094103
586,10349.000000000000000,0.007352572145546
587,3464.000000000000000,0.007365119196989
588,11362.000000000000000,0.007377666248432
589,2898.000000000000000,0.007390213299875
590,10562.000000000000000,0.007402760351317
591,4355.000000000000000,0.007415307402760
592,10054.000000000000000,0.007427854454203
593,3531.000000000000000,0.007440401505646
594,11158.000000000000000,0.007452948557089
595,3756.000000000000000,0.007465495608532
596,10025.000000000000000,0.007478042659975
597,4412.000000000000000,0.007490589711418
598,9926.000000000000000,0.007503136762861
599,3667.000000000000000,0.007515683814304
600,25007.000000000000000,0.007528230865747
601,3477.000000000000000,0.007540777917189
602,9820.000000000000000,0.007553324968632
603,4032.000000000000000,0.007565872020075
604,9997.000000000000000,0.007578419071518
605,3607.000000000000000,0.007590966122961
606,14313.000000000000000,0.007603513174404
607,3214.000000000000000,0.007616060225847
608,9733.000000000000000,0.007628607277290
609,3823.000000000000000,0.007641154328733
610,9965.000000000000000,0.007653701380176
611,3499.000000000000000,0.007666248431619
612,13719.000000000000000,0.007678795483061
613,3345.000000000000000,0.007691342534504
614,9597.000000000000000,0.007703889585947
615,4320.000000000000000,0.007716436637390
616,9723.000000000000000,0.007728983688833
617,3656.000000000000000,0.007741530740276
618,12865.000000000000000,0.007754077791719
619,3203.000000000000000,0.007766624843162
620,11386.000000000000000,0.007779171894605
621,4175.000000000000000,0.007791718946048
622,10035.000000000000000,0.007804265997491
623,3463.000000000000000,0.007816813048934
624,12884.000000000000000,0.007829360100376
625,4669.000000000000000,0.007841907151819
626,10711.000000000000000,0.007854454203262
627,4075.000000000000000,0.007867001254705
628,9975.000000000000000,0.007879548306148
629,3174.000000000000000,0.007892095357591
630,12051.000000000000000,0.007904642409034
631,3958.000000000000000,0.007917189460477
632,10428.000000000000000,0.007929736511920
633,4076.000000000000000,0.007942283563363
634,9773.000000000000000,0.007954830614806
635,3650.000000000000000,0.007967377666248
636,11750.000000000000000,0.007979924717691
637,3745.000000000000000,0.007992471769134
638,10292.000000000000000,0.008005018820577
639,3997.000000000000000,0.008017565872020
640,11327.000000000000000,0.008030112923463
641,3468.000000000000000,0.008042659974906
642,11692.000000000000000,0.008055207026349
643,3538.000000000000000,0.008067754077792
644,10408.000000000000000,0.008080301129235
645,4822.000000000000000,0.008092848180678
646,10352.000000000000000,0.008105395232120
647,3366.000000000000000,0.008117942283563
648,11820.000000000000000,0.008130489335006
649,3669.000000000000000,0.008143036386449
650,11476.000000000000000,0.008155583437892
651,4178.000000000000000,0.008168130489335
652,10150.000000000000000,0.008180677540778
653,3237.000000000000000,0.008193224592221
654,11630.000000000000000,0.008205771643664
655,4002.000000000000000,0.008218318695107
656,10657.000000000000000,0.008230865746550
657,4079.000000000000000,0.008243412797992
658,9929.000000000000000,0.008255959849435
659,3345.000000000000000,0.008268506900878
660,12791.000000000000000,0.008281053952321
661,3686.000000000000000,0.008293601003764
662,10362.000000000000000,0.008306148055207
663,4204.000000000000000,0.008318695106650
664,10250.000000000000000,0.008331242158093
665,3564.000000000000000,0.008343789209536
666,12498.000000000000000,0.008356336260979
667,3344.000000000000000,0.008368883312422
668,10384.000000000000000,0.008381430363864
669,4137.000000000000000,0.008393977415307
670,10881.000000000000000,0.008406524466750
671,3504.000000000000000,0.008419071518193
672,12031.000000000000000,0.008431618569636
673,3372.000000000000000,0.008444165621079
674,10085.000000000000000,0.008456712672522
675,13152.000000000000000,0.008469259723965
676,10567.000000000000000,0.008481806775408
677,3513.000000000000000,0.008494353826851
678,11843.000000000000000,0.008506900878294
679,3383.000000000000000,0.008519447929737
680,10994.000000000000000,0.008531994981179
681,6041.000000000000000,0.008544542032622
682,9896.000000000000000,0.008557089084065
683,3452.000000000000000,0.008569636135508
684,11574.000000000000000,0.008582183186951
685,3511.000000000000000,0.008594730238394
686,10358.000000000000000,0.008607277289837
687,5786.000000000000000,0.008619824341280
688,10015.000000000000000,0.008632371392723
689,3451.000000000000000,0.008644918444166
690,12782.000000000000000,0.008657465495609
691,3678.000000000000000,0.008670012547051
692,10231.000000000000000,0.008682559598494
693,5263.000000000000000,0.008695106649937
694,9988.000000000000000,0.008707653701380
695,4116.000000000000000,0.008720200752823
696,11653.000000000000000,0.008732747804266
697,3506.000000000000000,0.008745294855709
698,10332.000000000000000,0.008757841907152
699,5048.000000000000000,0.008770388958595
700,14945.000000000000000,0.008782936010038
701,3817.000000000000000,0.008795483061481
702,11615.000000000000000,0.008808030112923
703,3683.000000000000000,0.008820577164366
704,10091.000000000000000,0.008833124215809
705,5167.000000000000000,0.008845671267252
706,11466.000000000000000,0.008858218318695
707,3657.000000000000000,0.008870765370138
708,11652.000000000000000,0.008883312421581
709,3451.000000000000000,0.008895859473024
710,10270.000000000000000,0.008908406524467
711,4685.000000000000000,0.008920953575910
712,10679.000000000000000,0.008933500627353
713,3643.000000000000000,0.008946047678795
714,11238.000000000000000,0.008958594730238
715,4084.000000000000000,0.008971141781681
716,10442.000000000000000,0.008983688833124
717,4832.000000000000000,0.008996235884567
718,10608.000000000000000,0.009008782936010
719,4049.000000000000000,0.009021329987453
720,12884.000000000000000,0.009033877038896
721,3758.000000000000000,0.009046424090339
722,9958.000000000000000,0.009058971141782
723,4744.000000000000000,0.009071518193225
724,10252.000000000000000,0.009084065244668
725,4653.000000000000000,0.009096612296110
726,11848.000000000000000,0.009109159347553
727,3724.000000000000000,0.009121706398996
728,10089.000000000000000,0.009134253450439
729,4541.000000000000000,0.009146800501882
730,10558.000000000000000,0.009159347553325
731,4187.000000000000000,0.009171894604768
732,11461.000000000000000,0.009184441656211
733,3766.000000000000000,0.009196988707654
734,9956.000000000000000,0.009209535759097
735,4852.000000000000000,0.009222082810540
736,10391.000000000000000,0.009234629861982
737,3904.000000000000000,0.009247176913425
738,11824.000000000000000,0.009259723964868
739,3424.000000000000000,0.009272271016311
740,11092.000000000000000,0.009284818067754
741,4810.000000000000000,0.009297365119197
742,10258.000000000000000,0.009309912170640
743,3858.000000000000000,0.009322459222083
744,11570.000000000000000,0.009335006273526
745,3959.000000000000000,0.009347553324969
746,10445.000000000000000,0.009360100376412
747,4808.000000000000000,0.009372647427854
748,10031.000000000000000,0.009385194479297
749,3668.000000000000000,0.009397741530740
750,20238.000000000000000,0.009410288582183
751,3843.000000000000000,0.009422835633626
752,10217.000000000000000,0.009435382685069
753,4444.000000000000000,0.009447929736512
754,10150.000000000000000,0.009460476787955
755,4160.000000000000000,0.009473023839398
756,13326.000000000000000,0.009485570890841
757,3756.000000000000000,0.009498117942284
758,10641.000000000000000,0.009510664993726
759,4436.000000000000000,0.009523212045169
760,10924.000000000000000,0.009535759096612
761,3835.000000000000000,0.009548306148055
762,12785.000000000000000,0.009560853199498
763,3624.000000000000000,0.009573400250941
764,10076.000000000000000,0.009585947302384
765,4824.000000000000000,0.009598494353827
766,10467.000000000000000,0.009611041405270
767,4070.000000000000000,0.009623588456713
768,12124.000000000000000,0.009636135508156
769,3604.000000000000000,0.009648682559598
770,10443.000000000000000,0.009661229611041
771,4727.000000000000000,0.009673776662484
772,10316.000000000000000,0.009686323713927
773,3947.000000000000000,0.009698870765370
774,12360.000000000000000,0.009711417816813
775,5960.000000000000000,0.009723964868256
776,10409.000000000000000,0.009736511919699
777,4817.000000000000000,0.009749058971142
778,10118.000000000000000,0.009761606022585
779,3982.000000000000000,0.009774153074028
780,13163.000000000000000,0.009786700125471
781,4483.000000000000000,0.009799247176913
782,10306.000000000000000,0.009811794228356
783,4491.000000000000000,0.009824341279799
784,10031.000000000000000,0.009836888331242
785,4013.000000000000000,0.009849435382685
786,12154.000000000000000,0.009861982434128
787,4179.000000000000000,0.009874529485571
788,10271.000000000000000,0.009887076537014
789,4478.000000000000000,0.009899623588457
790,10583.000000000000000,0.009912170639900
