Value,Count
13315,2.000000000000000
13316,5.000000000000000
13317,2.000000000000000
13318,1.000000000000000
13319,3.000000000000000
13320,4.000000000000000
13321,3.000000000000000
13322,2.000000000000000
13323,1.000000000000000
13324,4.000000000000000
13325,4.000000000000000
13326,4.000000000000000
13327,4.000000000000000
13328,5.000000000000000
13330,4.000000000000000
13331,2.000000000000000
13332,1.000000000000000
13333,2.000000000000000
13334,1.000000000000000
13335,1.000000000000000
13336,2.000000000000000
13337,1.000000000000000
13338,4.000000000000000
13339,1.000000000000000
13340,3.000000000000000
13341,3.000000000000000
13342,10.000000000000000
13344,3.000000000000000
13345,2.000000000000000
13346,2.000000000000000
13347,3.000000000000000
13348,2.000000000000000
13349,4.000000000000000
13350,4.000000000000000
13351,1.000000000000000
13352,2.000000000000000
13353,1.000000000000000
13354,2.000000000000000
13355,3.000000000000000
13356,4.000000000000000
13357,3.000000000000000
13358,3.000000000000000
13359,5.000000000000000
13360,3.000000000000000
13361,1.000000000000000
13362,2.000000000000000
13363,5.000000000000000
13364,3.000000000000000
13365,4.000000000000000
13366,5.000000000000000
13367,2.000000000000000
13368,4.000000000000000
13369,1.000000000000000
13370,2.000000000000000
13371,6.000000000000000
13372,2.000000000000000
13373,3.000000000000000
13374,2.000000000000000
13375,3.000000000000000
13376,2.000000000000000
13377,1.000000000000000
13378,1.000000000000000
13379,4.000000000000000
13380,1.000000000000000
13381,1.000000000000000
13382,2.000000000000000
13383,1.000000000000000
13384,1.000000000000000
13385,5.000000000000000
13386,5.000000000000000
13387,2.000000000000000
13388,5.000000000000000
13389,4.000000000000000
13390,3.000000000000000
13391,3.000000000000000
13392,3.000000000000000
13393,5.000000000000000
13394,1.000000000000000
13395,3.000000000000000
13396,2.000000000000000
13397,2.000000000000000
13398,5.000000000000000
13399,1.000000000000000
13400,1.000000000000000
13402,1.000000000000000
13403,2.000000000000000
13404,2.000000000000000
13405,2.000000000000000
13406,1.000000000000000
13407,1.000000000000000
13408,3.000000000000000
13409,4.000000000000000
13410,4.000000000000000
13411,3.000000000000000
13412,3.000000000000000
13414,3.000000000000000
13415,3.000000000000000
13416,2.000000000000000
13417,1.000000000000000
13419,3.000000000000000
13420,2.000000000000000
13421,2.000000000000000
13422,2.000000000000000
13423,2.000000000000000
13425,3.000000000000000
13426,2.000000000000000
13427,3.000000000000000
13428,2.000000000000000
13429,2.000000000000000
13430,3.000000000000000
13431,2.000000000000000
13432,3.000000000000000
13433,2.000000000000000
13434,2.000000000000000
13437,2.000000000000000
13438,2.000000000000000
13439,3.000000000000000
13440,5.000000000000000
13441,2.000000000000000
13442,4.000000000000000
13444,1.000000000000000
13445,1.000000000000000
13446,4.000000000000000
13448,2.000000000000000
13449,3.000000000000000
13450,1.000000000000000
13451,2.000000000000000
13452,1.000000000000000
13453,2.000000000000000
13454,2.000000000000000
13455,2.000000000000000
13456,4.000000000000000
13457,4.000000000000000
13458,2.000000000000000
13459,3.000000000000000
13460,1.000000000000000
13461,2.000000000000000
13462,4.000000000000000
13463,3.000000000000000
13464,3.000000000000000
13465,3.000000000000000
13466,2.000000000000000
13467,1.000000000000000
13468,3.000000000000000
13469,2.000000000000000
13470,3.000000000000000
13471,2.000000000000000
13472,1.000000000000000
13473,5.000000000000000
13474,3.000000000000000
13475,1.000000000000000
13477,1.000000000000000
13478,1.000000000000000
13479,2.000000000000000
13480,8.000000000000000
13481,1.000000000000000
13482,5.000000000000000
13483,1.000000000000000
13484,2.000000000000000
13485,1.000000000000000
13486,2.000000000000000
13487,2.000000000000000
13488,2.000000000000000
13489,2.000000000000000
13490,1.000000000000000
13491,4.000000000000000
13492,4.000000000000000
13493,2.000000000000000
13495,2.000000000000000
13496,2.000000000000000
13497,4.000000000000000
13498,2.000000000000000
13499,1.000000000000000
13500,3.000000000000000
13501,3.000000000000000
13503,4.000000000000000
13504,3.000000000000000
13505,3.000000000000000
13506,2.000000000000000
13507,4.000000000000000
13508,5.000000000000000
13509,5.000000000000000
13512,6.000000000000000
13513,3.000000000000000
13515,7.000000000000000
13516,1.000000000000000
13517,4.000000000000000
13519,1.000000000000000
13520,4.000000000000000
13521,1.000000000000000
13522,2.000000000000000
13523,2.000000000000000
13524,4.000000000000000
13525,4.000000000000000
13526,3.000000000000000
13527,2.000000000000000
13528,2.000000000000000
13529,3.000000000000000
13530,3.000000000000000
13531,1.000000000000000
13532,2.000000000000000
13533,1.000000000000000
13534,3.000000000000000
13535,3.000000000000000
13536,2.000000000000000
13537,2.000000000000000
13538,1.000000000000000
13539,1.000000000000000
13540,3.000000000000000
13541,1.000000000000000
13542,4.000000000000000
13543,3.000000000000000
13544,2.000000000000000
13545,1.000000000000000
13548,2.000000000000000
13549,6.000000000000000
13550,2.000000000000000
13551,2.000000000000000
13552,2.000000000000000
13553,2.000000000000000
13554,2.000000000000000
13555,3.000000000000000
13556,1.000000000000000
13557,2.000000000000000
13558,1.000000000000000
13559,2.000000000000000
13560,4.000000000000000
13562,4.000000000000000
13563,5.000000000000000
13564,2.000000000000000
13566,3.000000000000000
13567,4.000000000000000
13568,2.000000000000000
13569,4.000000000000000
13570,1.000000000000000
13571,4.000000000000000
13572,2.000000000000000
13573,4.000000000000000
13574,3.000000000000000
13575,2.000000000000000
13576,3.000000000000000
13577,4.000000000000000
13578,2.000000000000000
13579,3.000000000000000
13580,3.000000000000000
13581,3.000000000000000
13582,5.000000000000000
13584,2.000000000000000
13585,2.000000000000000
13586,1.000000000000000
13587,3.000000000000000
13588,2.000000000000000
13589,1.000000000000000
13590,1.000000000000000
13591,6.000000000000000
13592,1.000000000000000
13593,5.000000000000000
13594,1.000000000000000
13597,3.000000000000000
13598,1.000000000000000
13599,1.000000000000000
13600,1.000000000000000
13601,2.000000000000000
13602,4.000000000000000
13603,1.000000000000000
13604,2.000000000000000
13605,5.000000000000000
13606,1.000000000000000
13608,3.000000000000000
13609,3.000000000000000
13610,1.000000000000000
13611,2.000000000000000
13612,3.000000000000000
13613,2.000000000000000
13614,2.000000000000000
13615,4.000000000000000
13616,3.000000000000000
13617,1.000000000000000
13618,3.000000000000000
13619,4.000000000000000
13620,2.000000000000000
13621,6.000000000000000
13623,2.000000000000000
13624,2.000000000000000
13626,3.000000000000000
13627,2.000000000000000
13628,1.000000000000000
13629,3.000000000000000
13630,2.000000000000000
13631,3.000000000000000
13632,1.000000000000000
13633,5.000000000000000
13634,3.000000000000000
13635,1.000000000000000
13636,3.000000000000000
13637,2.000000000000000
13638,2.000000000000000
13639,3.000000000000000
13641,3.000000000000000
13642,3.000000000000000
13643,1.000000000000000
13645,2.000000000000000
13646,4.000000000000000
13647,1.000000000000000
13648,1.000000000000000
13649,2.000000000000000
13650,2.000000000000000
13651,3.000000000000000
13652,4.000000000000000
13653,1.000000000000000
13654,5.000000000000000
13655,1.000000000000000
13657,3.000000000000000
13658,5.000000000000000
13659,1.000000000000000
13660,1.000000000000000
13661,2.000000000000000
13662,1.000000000000000
13664,2.000000000000000
13665,1.000000000000000
13666,4.000000000000000
13667,1.000000000000000
13668,1.000000000000000
13669,3.000000000000000
13670,4.000000000000000
13671,2.000000000000000
13672,3.000000000000000
13673,2.000000000000000
13674,4.000000000000000
13675,1.000000000000000
13676,3.000000000000000
13677,1.000000000000000
13678,2.000000000000000
13679,4.000000000000000
13682,3.000000000000000
13683,4.000000000000000
13685,4.000000000000000
13686,1.000000000000000
13687,3.000000000000000
13688,6.000000000000000
13690,1.000000000000000
13692,4.000000000000000
13693,3.000000000000000
13694,2.000000000000000
13695,3.000000000000000
13696,4.000000000000000
13697,2.000000000000000
13699,3.000000000000000
13700,2.000000000000000
13701,2.000000000000000
13702,2.000000000000000
13703,2.000000000000000
13704,1.000000000000000
13706,3.000000000000000
13708,1.000000000000000
13709,2.000000000000000
13710,1.000000000000000
13711,1.000000000000000
13713,4.000000000000000
13714,2.000000000000000
13716,1.000000000000000
13717,3.000000000000000
13718,1.000000000000000
13719,1.000000000000000
13723,1.000000000000000
13724,2.000000000000000
13725,3.000000000000000
13726,2.000000000000000
13727,2.000000000000000
13728,3.000000000000000
13729,2.000000000000000
13730,4.000000000000000
13731,3.000000000000000
13732,3.000000000000000
13733,5.000000000000000
13734,3.000000000000000
13735,1.000000000000000
13736,3.000000000000000
13738,2.000000000000000
13739,2.000000000000000
13740,2.000000000000000
13741,2.000000000000000
13742,4.000000000000000
13743,3.000000000000000
13744,2.000000000000000
13745,2.000000000000000
13746,2.000000000000000
13747,3.000000000000000
13748,2.000000000000000
13749,1.000000000000000
13750,5.000000000000000
13751,2.000000000000000
13753,2.000000000000000
13754,1.000000000000000
13755,4.000000000000000
13756,3.000000000000000
13758,2.000000000000000
13759,4.000000000000000
13760,2.000000000000000
13761,3.000000000000000
13762,2.000000000000000
13763,6.000000000000000
13764,3.000000000000000
13765,3.000000000000000
13766,3.000000000000000
13767,3.000000000000000
13768,3.000000000000000
13769,2.000000000000000
13770,2.000000000000000
13771,4.000000000000000
13773,2.000000000000000
13774,1.000000000000000
13775,1.000000000000000
13778,3.000000000000000
13779,1.000000000000000
13780,3.000000000000000
13783,3.000000000000000
13784,1.000000000000000
13785,1.000000000000000
13786,2.000000000000000
13787,4.000000000000000
13788,2.000000000000000
13789,4.000000000000000
13790,1.000000000000000
13791,3.000000000000000
13792,1.000000000000000
13793,4.000000000000000
13794,1.000000000000000
13795,5.000000000000000
13796,4.000000000000000
13797,1.000000000000000
13798,1.000000000000000
13799,4.000000000000000
13800,3.000000000000000
13801,4.000000000000000
13802,2.000000000000000
13803,5.000000000000000
13804,3.000000000000000
13805,3.000000000000000
13806,1.000000000000000
13807,2.000000000000000
13808,2.000000000000000
13811,2.000000000000000
13812,1.000000000000000
13814,2.000000000000000
13815,6.000000000000000
13816,1.000000000000000
13818,2.000000000000000
13819,3.000000000000000
13820,1.000000000000000
13821,2.000000000000000
13822,1.000000000000000
13823,2.000000000000000
13824,1.000000000000000
13825,3.000000000000000
13826,4.000000000000000
13827,2.000000000000000
13828,4.000000000000000
13829,5.000000000000000
13830,1.000000000000000
13831,2.000000000000000
13832,5.000000000000000
13833,3.000000000000000
13834,1.000000000000000
13835,2.000000000000000
13836,3.000000000000000
13837,2.000000000000000
13838,3.000000000000000
13839,2.000000000000000
13840,1.000000000000000
13841,1.000000000000000
13842,4.000000000000000
13844,3.000000000000000
13845,1.000000000000000
13846,2.000000000000000
13847,3.000000000000000
13848,4.000000000000000
13849,4.000000000000000
13850,1.000000000000000
13852,2.000000000000000
13854,1.000000000000000
13856,2.000000000000000
13857,2.000000000000000
13858,3.000000000000000
13859,1.000000000000000
13860,1.000000000000000
13862,1.000000000000000
13863,1.000000000000000
13864,1.000000000000000
13865,2.000000000000000
13866,2.000000000000000
13867,2.000000000000000
13868,3.000000000000000
13869,2.000000000000000
13870,5.000000000000000
13871,6.000000000000000
13872,3.000000000000000
13873,6.000000000000000
13874,2.000000000000000
13875,2.000000000000000
13876,1.000000000000000
13878,4.000000000000000
13879,1.000000000000000
13880,4.000000000000000
13882,4.000000000000000
13883,3.000000000000000
13884,3.000000000000000
13885,2.000000000000000
13886,2.000000000000000
13887,2.000000000000000
13888,2.000000000000000
13889,2.000000000000000
13890,1.000000000000000
13891,4.000000000000000
13893,2.000000000000000
13894,1.000000000000000
13895,3.000000000000000
13897,2.000000000000000
13898,2.000000000000000
13899,2.000000000000000
13900,4.000000000000000
13901,4.000000000000000
13902,3.000000000000000
13903,2.000000000000000
13904,2.000000000000000
13905,4.000000000000000
13906,2.000000000000000
13907,2.000000000000000
13908,3.000000000000000
13909,3.000000000000000
13911,3.000000000000000
13912,1.000000000000000
13913,3.000000000000000
13914,2.000000000000000
13915,3.000000000000000
13916,4.000000000000000
13917,2.000000000000000
13918,5.000000000000000
13919,2.000000000000000
13920,1.000000000000000
13921,2.000000000000000
13922,1.000000000000000
13924,1.000000000000000
13925,4.000000000000000
13926,3.000000000000000
13927,1.000000000000000
13928,1.000000000000000
13929,3.000000000000000
13930,2.000000000000000
13931,2.000000000000000
13932,2.000000000000000
13933,4.000000000000000
13934,4.000000000000000
13935,1.000000000000000
13936,3.000000000000000
13937,2.000000000000000
13938,4.000000000000000
13939,3.000000000000000
13940,4.000000000000000
13941,2.000000000000000
13942,1.000000000000000
13943,5.000000000000000
13944,3.000000000000000
13945,2.000000000000000
13948,2.000000000000000
13949,1.000000000000000
13950,5.000000000000000
13951,2.000000000000000
13952,2.000000000000000
13953,1.000000000000000
13954,4.000000000000000
13955,1.000000000000000
13956,4.000000000000000
13957,4.000000000000000
13958,2.000000000000000
13960,1.000000000000000
13961,3.000000000000000
13962,3.000000000000000
13963,1.000000000000000
13964,2.000000000000000
13965,1.000000000000000
13966,5.000000000000000
13967,1.000000000000000
13968,3.000000000000000
13969,3.000000000000000
13970,1.000000000000000
13972,1.000000000000000
13973,3.000000000000000
13974,3.000000000000000
13975,4.000000000000000
13977,1.000000000000000
13978,3.000000000000000
13979,3.000000000000000
13980,2.000000000000000
13981,1.000000000000000
13982,2.000000000000000
13983,6.000000000000000
13984,4.000000000000000
13986,5.000000000000000
13987,1.000000000000000
13988,2.000000000000000
13989,4.000000000000000
13990,5.000000000000000
13991,3.000000000000000
13992,4.000000000000000
13993,1.000000000000000
13994,3.000000000000000
13996,5.000000000000000
13997,3.000000000000000
13998,3.000000000000000
13999,3.000000000000000
14000,4.000000000000000
14001,2.000000000000000
14002,3.000000000000000
14003,2.000000000000000
14004,3.000000000000000
14005,2.000000000000000
14006,1.000000000000000
14008,4.000000000000000
14009,5.000000000000000
14010,1.000000000000000
14011,1.000000000000000
14012,1.000000000000000
14013,2.000000000000000
14014,4.000000000000000
14015,1.000000000000000
14016,2.000000000000000
14017,2.000000000000000
14018,6.000000000000000
14019,1.000000000000000
14020,2.000000000000000
14021,6.000000000000000
14022,3.000000000000000
14024,3.000000000000000
14025,1.000000000000000
14026,3.000000000000000
14027,1.000000000000000
14028,2.000000000000000
14030,2.000000000000000
14031,2.000000000000000
14032,1.000000000000000
14033,1.000000000000000
14034,6.000000000000000
14035,3.000000000000000
14036,4.000000000000000
14037,2.000000000000000
14038,3.000000000000000
14039,2.000000000000000
14040,2.000000000000000
14041,2.000000000000000
14042,4.000000000000000
14043,2.000000000000000
14044,1.000000000000000
14046,1.000000000000000
14047,3.000000000000000
14048,4.000000000000000
14049,2.000000000000000
14050,4.000000000000000
14051,1.000000000000000
14052,4.000000000000000
14053,7.000000000000000
14054,2.000000000000000
14055,2.000000000000000
14057,3.000000000000000
14058,2.000000000000000
14059,2.000000000000000
14060,1.000000000000000
14061,1.000000000000000
14062,1.000000000000000
14063,1.000000000000000
14064,1.000000000000000
14065,2.000000000000000
14066,3.000000000000000
14067,2.000000000000000
14068,2.000000000000000
14069,2.000000000000000
14070,2.000000000000000
14072,2.000000000000000
14073,3.000000000000000
14074,2.000000000000000
14076,1.000000000000000
14078,3.000000000000000
14079,1.000000000000000
14080,3.000000000000000
14081,2.000000000000000
14082,3.000000000000000
14084,3.000000000000000
14085,2.000000000000000
14086,1.000000000000000
14087,4.000000000000000
14088,4.000000000000000
14089,2.000000000000000
14090,1.000000000000000
14091,1.000000000000000
14092,3.000000000000000
14093,2.000000000000000
14094,4.000000000000000
14095,3.000000000000000
14096,1.000000000000000
14098,2.000000000000000
14099,1.000000000000000
14101,2.000000000000000
14102,4.000000000000000
14103,2.000000000000000
14104,1.000000000000000
14105,3.000000000000000
14106,1.000000000000000
14107,3.000000000000000
14108,3.000000000000000
14109,4.000000000000000
14110,3.000000000000000
14111,1.000000000000000
14112,3.000000000000000
14113,2.000000000000000
14114,2.000000000000000
14115,6.000000000000000
14116,2.000000000000000
14117,6.000000000000000
14118,3.000000000000000
14120,1.000000000000000
14121,4.000000000000000
14122,1.000000000000000
14123,2.000000000000000
14124,4.000000000000000
14125,2.000000000000000
14126,1.000000000000000
14128,3.000000000000000
14129,4.000000000000000
14131,2.000000000000000
14132,4.000000000000000
14133,5.000000000000000
14134,2.000000000000000
14135,3.000000000000000
14136,1.000000000000000
14137,1.000000000000000
14138,3.000000000000000
14139,2.000000000000000
14140,2.000000000000000
14141,3.000000000000000
14142,3.000000000000000
14143,2.000000000000000
14144,4.000000000000000
14145,4.000000000000000
14146,1.000000000000000
14147,3.000000000000000
14148,5.000000000000000
14149,1.000000000000000
14150,2.000000000000000
14151,2.000000000000000
14152,1.000000000000000
14153,2.000000000000000
14154,3.000000000000000
14155,1.000000000000000
14156,2.000000000000000
14158,4.000000000000000
14159,3.000000000000000
14160,3.000000000000000
14161,2.000000000000000
14162,1.000000000000000
14164,3.000000000000000
14165,2.000000000000000
14167,1.000000000000000
14168,2.000000000000000
14169,2.000000000000000
14170,1.000000000000000
14171,3.000000000000000
14172,5.000000000000000
14173,4.000000000000000
14174,1.000000000000000
14175,4.000000000000000
14176,3.000000000000000
14177,4.000000000000000
14178,1.000000000000000
14179,1.000000000000000
14180,6.000000000000000
14181,2.000000000000000
14182,2.000000000000000
14183,4.000000000000000
14184,5.000000000000000
14185,3.000000000000000
14187,2.000000000000000
14188,4.000000000000000
14189,1.000000000000000
14190,2.000000000000000
14191,5.000000000000000
14192,3.000000000000000
14193,1.000000000000000
14194,1.000000000000000
14195,3.000000000000000
14196,3.000000000000000
14197,3.000000000000000
14198,5.000000000000000
14199,3.000000000000000
14200,1.000000000000000
14201,2.000000000000000
14202,3.000000000000000
14204,4.000000000000000
14205,1.000000000000000
14206,2.000000000000000
14207,1.000000000000000
14208,1.000000000000000
14209,5.000000000000000
14210,5.000000000000000
14212,2.000000000000000
14213,2.000000000000000
14214,3.000000000000000
14216,3.000000000000000
14217,1.000000000000000
14218,3.000000000000000
14219,1.000000000000000
14221,2.000000000000000
14222,3.000000000000000
14223,4.000000000000000
14224,3.000000000000000
14225,3.000000000000000
14226,1.000000000000000
14227,2.000000000000000
14228,1.000000000000000
14229,2.000000000000000
14230,2.000000000000000
14231,2.000000000000000
14232,1.000000000000000
14234,3.000000000000000
14235,2.000000000000000
14236,2.000000000000000
14237,3.000000000000000
14238,2.000000000000000
14239,1.000000000000000
14240,2.000000000000000
14241,4.000000000000000
14242,1.000000000000000
14243,3.000000000000000
14244,2.000000000000000
14246,4.000000000000000
14247,6.000000000000000
14248,3.000000000000000
14249,2.000000000000000
14250,4.000000000000000
14251,3.000000000000000
14252,3.000000000000000
14254,2.000000000000000
14255,2.000000000000000
14256,3.000000000000000
14257,1.000000000000000
14258,6.000000000000000
14260,3.000000000000000
14262,1.000000000000000
14264,4.000000000000000
14265,1.000000000000000
14266,1.000000000000000
14267,1.000000000000000
14269,1.000000000000000
14270,2.000000000000000
14271,2.000000000000000
14272,1.000000000000000
14273,4.000000000000000
14274,1.000000000000000
14275,1.000000000000000
14276,1.000000000000000
14278,3.000000000000000
14279,4.000000000000000
14280,3.000000000000000
14281,3.000000000000000
14282,4.000000000000000
14283,3.000000000000000
14284,2.000000000000000
14285,2.000000000000000
14286,2.000000000000000
14287,1.000000000000000
14288,3.000000000000000
14290,3.000000000000000
14291,2.000000000000000
14292,3.000000000000000
14293,3.000000000000000
14294,2.000000000000000
14296,2.000000000000000
14298,3.000000000000000
14299,1.000000000000000
14301,3.000000000000000
14302,5.000000000000000
14303,1.000000000000000
14306,2.000000000000000
14307,3.000000000000000
14308,4.000000000000000
14309,2.000000000000000
14310,1.000000000000000
14311,2.000000000000000
14312,2.000000000000000
14313,2.000000000000000
14314,4.000000000000000
14316,2.000000000000000
14317,2.000000000000000
14318,1.000000000000000
14319,6.000000000000000
14320,2.000000000000000
14321,1.000000000000000
14322,2.000000000000000
14324,1.000000000000000
14325,1.000000000000000
14326,4.000000000000000
14327,3.000000000000000
14328,3.000000000000000
14329,1.000000000000000
14330,2.000000000000000
14331,3.000000000000000
14333,2.000000000000000
14334,3.000000000000000
14335,1.000000000000000
14336,4.000000000000000
14338,5.000000000000000
14340,2.000000000000000
14341,1.000000000000000
14342,3.000000000000000
14343,2.000000000000000
14344,3.000000000000000
14345,3.000000000000000
14346,2.000000000000000
14347,3.000000000000000
14348,1.000000000000000
14350,1.000000000000000
14351,1.000000000000000
14352,1.000000000000000
14354,1.000000000000000
14355,1.000000000000000
14358,1.000000000000000
14360,4.000000000000000
14361,1.000000000000000
14362,2.000000000000000
14363,2.000000000000000
14364,2.000000000000000
14365,3.000000000000000
14366,4.000000000000000
14367,4.000000000000000
14368,5.000000000000000
14369,5.000000000000000
14370,2.000000000000000
14371,2.000000000000000
14372,2.000000000000000
14373,1.000000000000000
14374,1.000000000000000
14375,3.000000000000000
14376,5.000000000000000
14377,3.000000000000000
14378,6.000000000000000
14379,2.000000000000000
14380,2.000000000000000
14381,1.000000000000000
14383,1.000000000000000
14384,4.000000000000000
14385,4.000000000000000
14386,2.000000000000000
14387,3.000000000000000
14388,5.000000000000000
14389,2.000000000000000
14390,1.000000000000000
14391,2.000000000000000
14393,1.000000000000000
14394,3.000000000000000
14395,2.000000000000000
14396,3.000000000000000
14397,3.000000000000000
14399,2.000000000000000
14400,3.000000000000000
14401,1.000000000000000
14402,2.000000000000000
14403,1.000000000000000
14404,1.000000000000000
14405,2.000000000000000
14406,2.000000000000000
14407,1.000000000000000
14408,5.000000000000000
14409,2.000000000000000
14411,2.000000000000000
14412,2.000000000000000
14413,4.000000000000000
14414,1.000000000000000
14415,2.000000000000000
14416,3.000000000000000
14417,3.000000000000000
14418,3.000000000000000
14419,1.000000000000000
14421,3.000000000000000
14422,1.000000000000000
14423,1.000000000000000
14424,3.000000000000000
14425,5.000000000000000
14426,2.000000000000000
14427,1.000000000000000
14428,2.000000000000000
14429,3.000000000000000
14430,2.000000000000000
14431,2.000000000000000
14433,4.000000000000000
14434,2.000000000000000
14435,2.000000000000000
14436,1.000000000000000
14437,4.000000000000000
14438,1.000000000000000
14440,5.000000000000000
14441,4.000000000000000
14442,2.000000000000000
14443,2.000000000000000
14444,2.000000000000000
14445,2.000000000000000
14447,3.000000000000000
14448,3.000000000000000
14449,2.000000000000000
14450,1.000000000000000
14451,2.000000000000000
14452,4.000000000000000
14453,3.000000000000000
14454,3.000000000000000
14455,1.000000000000000
14457,1.000000000000000
14458,2.000000000000000
14459,2.000000000000000
14460,4.000000000000000
14462,2.000000000000000
14463,3.000000000000000
14464,1.000000000000000
14465,1.000000000000000
14466,2.000000000000000
14467,3.000000000000000
14469,2.000000000000000
14470,2.000000000000000
14471,1.000000000000000
14472,4.000000000000000
14473,1.000000000000000
14474,1.000000000000000
14475,1.000000000000000
14476,2.000000000000000
14477,3.000000000000000
14478,3.000000000000000
14479,1.000000000000000
14480,2.000000000000000
14482,2.000000000000000
14484,2.000000000000000
14485,2.000000000000000
14486,2.000000000000000
14487,1.000000000000000
14488,3.000000000000000
14489,1.000000000000000
14490,4.000000000000000
14491,1.000000000000000
14492,1.000000000000000
14494,2.000000000000000
14495,1.000000000000000
14496,4.000000000000000
14497,3.000000000000000
14498,4.000000000000000
14499,2.000000000000000
14500,1.000000000000000
14501,1.000000000000000
14502,2.000000000000000
14503,2.000000000000000
14504,3.000000000000000
14506,5.000000000000000
14507,3.000000000000000
14509,1.000000000000000
14511,3.000000000000000
14512,3.000000000000000
14513,2.000000000000000
14514,1.000000000000000
14515,2.000000000000000
14516,3.000000000000000
14517,2.000000000000000
14519,2.000000000000000
14520,5.000000000000000
14521,3.000000000000000
14522,2.000000000000000
14523,1.000000000000000
14526,2.000000000000000
14527,2.000000000000000
14528,4.000000000000000
14529,2.000000000000000
14531,5.000000000000000
14532,2.000000000000000
14533,3.000000000000000
14535,1.000000000000000
14537,3.000000000000000
14538,3.000000000000000
14539,3.000000000000000
14540,3.000000000000000
14542,1.000000000000000
14543,2.000000000000000
14544,3.000000000000000
14545,1.000000000000000
14546,1.000000000000000
14547,3.000000000000000
14548,3.000000000000000
14549,4.000000000000000
14550,2.000000000000000
14551,1.000000000000000
14552,3.000000000000000
14553,1.000000000000000
14554,4.000000000000000
14555,1.000000000000000
14556,1.000000000000000
14558,3.000000000000000
14559,3.000000000000000
14560,2.000000000000000
14561,5.000000000000000
14562,1.000000000000000
14563,2.000000000000000
14564,1.000000000000000
14565,4.000000000000000
14566,3.000000000000000
14567,2.000000000000000
14568,2.000000000000000
14569,1.000000000000000
14570,3.000000000000000
14572,3.000000000000000
14573,1.000000000000000
14575,3.000000000000000
14576,5.000000000000000
14577,2.000000000000000
14578,1.000000000000000
14579,3.000000000000000
14581,2.000000000000000
14582,3.000000000000000
14584,1.000000000000000
14585,3.000000000000000
14586,1.000000000000000
14587,1.000000000000000
14588,2.000000000000000
14589,2.000000000000000
14590,3.000000000000000
14591,1.000000000000000
14592,2.000000000000000
14593,1.000000000000000
14594,2.000000000000000
14595,5.000000000000000
14596,1.000000000000000
14597,1.000000000000000
14598,1.000000000000000
14600,1.000000000000000
14601,5.000000000000000
14602,2.000000000000000
14603,1.000000000000000
14605,2.000000000000000
14606,1.000000000000000
14607,2.000000000000000
14608,3.000000000000000
14610,2.000000000000000
14611,1.000000000000000
14612,1.000000000000000
14613,3.000000000000000
14614,1.000000000000000
14615,2.000000000000000
14616,5.000000000000000
14617,2.000000000000000
14618,4.000000000000000
14619,2.000000000000000
14620,6.000000000000000
14621,1.000000000000000
14622,2.000000000000000
14623,1.000000000000000
14624,1.000000000000000
14625,4.000000000000000
14626,3.000000000000000
14627,3.000000000000000
14628,5.000000000000000
14629,4.000000000000000
14630,3.000000000000000
14631,4.000000000000000
14632,7.000000000000000
14633,1.000000000000000
14634,1.000000000000000
14636,3.000000000000000
14637,4.000000000000000
14638,2.000000000000000
14639,2.000000000000000
14640,3.000000000000000
14641,3.000000000000000
14642,2.000000000000000
14643,3.000000000000000
14644,1.000000000000000
14645,2.000000000000000
14646,1.000000000000000
14647,5.000000000000000
14648,2.000000000000000
14649,1.000000000000000
14650,4.000000000000000
14652,1.000000000000000
14653,1.000000000000000
14654,1.000000000000000
14655,3.000000000000000
14657,4.000000000000000
14658,3.000000000000000
14659,4.000000000000000
14660,2.000000000000000
14661,1.000000000000000
14662,3.000000000000000
14663,2.000000000000000
14664,2.000000000000000
14666,1.000000000000000
14667,2.000000000000000
14668,2.000000000000000
14670,1.000000000000000
14671,3.000000000000000
14672,1.000000000000000
14673,2.000000000000000
14674,1.000000000000000
14675,2.000000000000000
14676,1.000000000000000
14677,2.000000000000000
14678,1.000000000000000
14681,2.000000000000000
14682,3.000000000000000
14683,4.000000000000000
14684,2.000000000000000
14685,1.000000000000000
14686,1.000000000000000
14687,1.000000000000000
14688,3.000000000000000
14689,2.000000000000000
14691,2.000000000000000
14693,1.000000000000000
14694,1.000000000000000
14695,2.000000000000000
14697,1.000000000000000
14698,3.000000000000000
14699,2.000000000000000
14701,2.000000000000000
14702,3.000000000000000
14703,5.000000000000000
14704,1.000000000000000
14705,1.000000000000000
14706,1.000000000000000
14707,2.000000000000000
14708,1.000000000000000
14709,2.000000000000000
14710,2.000000000000000
14711,2.000000000000000
14712,2.000000000000000
14713,4.000000000000000
14715,2.000000000000000
14716,2.000000000000000
14717,2.000000000000000
14718,4.000000000000000
14719,1.000000000000000
14721,3.000000000000000
14722,1.000000000000000
14723,1.000000000000000
14724,1.000000000000000
14726,2.000000000000000
14727,2.000000000000000
14728,2.000000000000000
14729,2.000000000000000
14730,3.000000000000000
14733,2.000000000000000
14734,2.000000000000000
14735,1.000000000000000
14736,3.000000000000000
14738,1.000000000000000
14739,1.000000000000000
14740,1.000000000000000
14741,1.000000000000000
14742,3.000000000000000
14743,2.000000000000000
14744,3.000000000000000
14745,6.000000000000000
14746,1.000000000000000
14747,1.000000000000000
14749,2.000000000000000
14750,2.000000000000000
14751,3.000000000000000
14752,3.000000000000000
14753,1.000000000000000
14754,2.000000000000000
14755,2.000000000000000
14756,2.000000000000000
